,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
2404,28536,city_127,0.745,Male,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,1,24
2405,5643,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,3,52
2406,5677,city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,50
2407,29328,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,206
2408,27526,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Phd,STEM,19,10000+,Pvt Ltd,1,22
2409,28117,city_99,0.915,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,1,132
2410,12276,city_19,0.682,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,9
2411,3896,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,11,10000+,Pvt Ltd,>4,26
2412,11193,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,15,10000+,Pvt Ltd,1,55
2413,21802,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,2,52
2414,3345,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,6
2415,28151,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Early Stage Startup,2,20
2416,15585,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,72
2417,19818,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,2,141
2418,12501,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,>4,46
2419,8451,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,3,12
2420,4967,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,Business Degree,13,<10,Early Stage Startup,>4,32
2421,29038,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,30
2422,27319,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Public Sector,never,9
2423,3712,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,>4,62
2424,20080,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,NGO,2,121
2425,21594,city_93,0.865,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,17
2426,120,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,4,22
2427,31707,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,500-999,Funded Startup,4,44
2428,22302,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,1,92
2429,19579,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,15
2430,32149,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,14,500-999,Pvt Ltd,1,10
2431,24884,city_14,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,1,96
2432,20938,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,10
2433,9267,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,45
2434,1858,city_14,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,3,21
2435,10564,city_67,0.855,Male,No relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,39
2436,26596,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,50-99,Pvt Ltd,3,100
2437,16911,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,2,17
2438,3271,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,19,500-999,Pvt Ltd,3,53
2439,2177,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,42
2440,26853,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,<10,NGO,1,72
2441,23072,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,4,45
2442,13577,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,3,18
2443,30887,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,242
2444,2446,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,No Major,7,50-99,Pvt Ltd,>4,11
2445,362,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,2,34
2446,30654,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,1,10
2447,2101,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,9
2448,24089,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Pvt Ltd,1,16
2449,13068,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,37
2450,76,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,500-999,Pvt Ltd,>4,38
2451,22657,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,32
2452,30086,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,69
2454,33378,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,100-500,NGO,1,46
2455,17501,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Public Sector,>4,21
2456,2315,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,1,66
2457,22673,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,86
2458,7791,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,31
2459,6645,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,Pvt Ltd,1,24
2460,31414,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,1,50
2461,25456,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,8,100-500,NGO,>4,42
2462,25991,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,34
2463,4893,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,35
2464,26097,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,3,13
2465,2011,city_76,0.698,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,83
2466,29689,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,2,13
2467,10859,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,2,58
2468,16832,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,1,54
2469,31297,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,never,302
2470,12483,city_27,0.848,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,1,212
2471,13600,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,2,32
2472,22583,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,9
2473,17886,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Funded Startup,2,302
2474,16992,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,No Major,6,10000+,Pvt Ltd,1,50
2475,7120,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,50
2476,3900,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,2,86
2477,25440,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,NGO,3,158
2478,26198,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,Arts,2,50-99,NGO,1,70
2479,1436,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,50
2480,19452,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,72
2481,16119,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Early Stage Startup,1,51
2482,22856,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,7
2483,22161,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,90
2484,20029,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,6,5000-9999,Pvt Ltd,1,170
2485,6697,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,40
2486,14453,city_74,0.579,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,3,50
2487,4578,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,70
2488,18556,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,No Major,2,<10,Other,1,69
2489,4608,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,59
2490,7228,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,NGO,1,56
2491,647,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,4,46
2492,6155,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,216
2493,24976,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,NGO,1,127
2494,12108,city_82,0.693,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,43
2495,4975,city_104,0.924,Male,Has relevent experience,Full time course,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,110
2496,20028,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,>4,42
2497,21064,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Phd,Humanities,>20,10000+,Public Sector,>4,184
2498,16111,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,2,24
2499,26240,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,13,50-99,Pvt Ltd,2,33
2500,4159,city_10,0.895,Male,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,Pvt Ltd,1,101
2501,29964,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Funded Startup,>4,6
2502,26845,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,7
2503,5607,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,25
2504,20716,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,1,19
2505,22367,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,53
2506,7018,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,6
2507,25792,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,>4,26
2508,12491,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Funded Startup,>4,46
2509,4552,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,2,36
2510,2251,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Public Sector,1,31
2511,13776,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,4,16
2512,24204,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,144
2513,9213,city_30,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,2,20
2514,20802,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,40
2515,32393,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,48
2516,16540,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,1,53
2517,1509,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,28
2518,27865,city_46,0.762,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,102
2519,24969,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,92
2520,33207,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,48
2521,17747,city_73,0.754,Female,No relevent experience,Part time course,Graduate,Other,2,10000+,Pvt Ltd,1,88
2522,19840,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,45
2523,20761,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,24
2524,10813,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,22
2525,20989,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,1,10
2526,12400,city_165,0.903,Male,Has relevent experience,no_enrollment,Phd,STEM,16,500-999,Pvt Ltd,1,72
2527,31024,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,2,32
2528,10817,city_114,0.9259999999999999,Other,No relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,1,79
2529,33216,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,2,1000-4999,Pvt Ltd,2,66
2530,33247,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,17
2531,29921,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,38
2532,22675,city_100,0.887,Male,Has relevent experience,Full time course,Masters,STEM,10,100-500,Public Sector,3,74
2533,29139,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,11,1000-4999,NGO,1,32
2534,3354,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,1,92
2535,17015,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,never,6
2536,25321,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,5,1000-4999,Public Sector,2,268
2537,25475,city_93,0.865,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,44
2538,8392,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,10/49,Early Stage Startup,1,4
2539,31435,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,>4,316
2540,21613,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,54
2541,20219,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,33
2542,2228,city_134,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,9
2543,32210,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,51
2544,10097,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,NGO,1,42
2545,19813,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,84
2546,25767,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,50-99,Pvt Ltd,2,39
2547,13981,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,88
2548,25778,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,never,29
2549,32571,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,59
2550,17113,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,1,42
2551,6339,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,10/49,Pvt Ltd,1,64
2552,10870,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,25
2553,3504,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,24
2554,26139,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,112
2555,559,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,151
2556,29479,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,72
2557,27367,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,1,26
2558,31347,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,154
2559,23464,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,19
2560,12106,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,20
2561,30430,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,1,84
2562,27468,city_46,0.762,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,35
2563,26466,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,14,<10,Pvt Ltd,1,20
2564,2428,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,22
2565,2987,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,164
2566,31768,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,30
2567,8219,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,2,42
2568,18757,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,11,50-99,Pvt Ltd,2,24
2569,27411,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,9
2570,16460,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,1,94
2571,31112,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,14,10000+,Pvt Ltd,1,40
2572,31353,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Funded Startup,1,107
2573,11361,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,28
2574,10282,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,500-999,Funded Startup,1,22
2575,876,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,14
2576,19892,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,1,23
2577,1405,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,1,36
2578,15325,city_160,0.92,Male,Has relevent experience,Full time course,Masters,STEM,2,10000+,Pvt Ltd,2,13
2579,21488,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,22
2580,8487,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,42
2581,22614,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,1,68
2582,32179,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,Business Degree,16,1000-4999,Pvt Ltd,3,88
2583,11161,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,65
2584,16226,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Funded Startup,1,6
2585,6578,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Other,20,1000-4999,Pvt Ltd,2,82
2586,1308,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,35
2587,2979,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,10,50-99,Funded Startup,1,12
2588,20557,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,29
